1.227678571428571397e+00
7.812500000000000000e-01
8.680555555555555802e-01
1.171875000000000000e+00
1.339285714285714191e+00
1.283482142857142794e+00
1.171875000000000000e+00
1.077586206896551824e+00
1.126802884615384581e+00
7.957175925925925597e-01
1.051682692307692291e+00
1.085069444444444420e+00
9.403935185185184897e-01
9.765625000000000000e-01
9.428879310344827624e-01
1.144935344827586299e+00
9.765625000000000000e-01
1.085069444444444420e+00
1.157407407407407440e+00
1.126802884615384581e+00
9.428879310344827624e-01
9.765625000000000000e-01
9.014423076923077094e-01
9.765625000000000000e-01
9.403935185185184897e-01
1.051682692307692291e+00
9.765625000000000000e-01
8.263221153846154188e-01
9.765625000000000000e-01
1.093750000000000000e+00
9.375000000000000000e-01
7.031250000000000000e-01
1.201923076923076872e+00
9.014423076923077094e-01
9.375000000000000000e-01
1.051682692307692291e+00
1.126802884615384581e+00
1.051682692307692291e+00
9.765625000000000000e-01
1.051682692307692291e+00
1.538825757575757569e+00
1.229745370370370461e+00
1.012731481481481399e+00
1.046316964285714191e+00
1.144935344827586299e+00
6.277901785714286031e-01
8.370535714285713969e-01
8.370535714285713969e-01
1.046316964285714191e+00
8.755387931034482873e-01
1.046316964285714191e+00
9.114583333333333703e-01
1.071068548387096753e+00
8.755387931034482873e-01
1.220703125000000000e+00
8.081896551724138122e-01
7.672991071428570953e-01
7.957175925925925597e-01
1.604352678571428603e+00
1.077586206896551824e+00
1.071068548387096753e+00
7.672991071428570953e-01
1.130756578947368363e+00
1.037597656250000000e+00
1.116071428571428603e+00
8.680555555555555802e-01
8.370535714285713969e-01
1.010237068965517349e+00
8.370535714285713969e-01
7.957175925925925597e-01
1.085069444444444420e+00
1.012731481481481399e+00
1.116071428571428603e+00
9.765625000000000000e-01
8.370535714285713969e-01
7.233796296296296502e-01
1.116071428571428603e+00
6.975446428571429047e-01
8.370535714285713969e-01
1.085069444444444420e+00
8.370535714285713969e-01
9.068080357142856984e-01
9.765625000000000000e-01
1.185825892857142794e+00
1.220703125000000000e+00
1.144935344827586299e+00
1.279633620689655249e+00
6.734913793103448620e-01
1.281738281250000000e+00
7.672991071428570953e-01
8.370535714285713969e-01
9.068080357142856984e-01
6.061422413793103869e-01
1.144935344827586299e+00
1.302083333333333259e+00
1.171875000000000000e+00
6.734913793103448620e-01
1.124526515151515138e+00
6.975446428571429047e-01
6.277901785714286031e-01
2.790178571428571508e-01
8.081896551724138122e-01
1.046316964285714191e+00
6.277901785714286031e-01
8.081896551724138122e-01
9.765625000000000000e-01
6.061422413793103869e-01
6.975446428571429047e-01
9.068080357142856984e-01
8.616727941176470784e-01
6.510416666666666297e-01
9.469696969696970168e-01
9.469696969696970168e-01
1.148897058823529438e+00
1.124526515151515138e+00
